"","Day","Step","Row","Column","X","Y","Agent"
"489",27,309,1611,438,-121.0875,35.567849034866,489
"490",27,275,1659,486,-120.6875,35.167849034866,490
"491",26,175,1658,485,-120.695833333333,35.1761823681993,491
"492",12,19,1659,485,-120.695833333333,35.167849034866,492
"493",19,108,1658,485,-120.695833333333,35.1761823681993,493
"494",27,136,1658,485,-120.695833333333,35.1761823681993,494
"495",29,81,1659,486,-120.6875,35.167849034866,495
"496",26,165,1659,485,-120.695833333333,35.167849034866,496
"497",23,225,1658,485,-120.695833333333,35.1761823681993,497
"498",22,223,1659,486,-120.6875,35.167849034866,498
"499",23,140,1659,486,-120.6875,35.167849034866,499
"500",28,409,1659,486,-120.6875,35.167849034866,500
"501",26,15,1629,466,-120.854166666667,35.417849034866,501
"502",17,28,1658,485,-120.695833333333,35.1761823681993,502
"503",22,10,1658,485,-120.695833333333,35.1761823681993,503
"504",21,26,1658,485,-120.695833333333,35.1761823681993,504
"505",23,38,1659,486,-120.6875,35.167849034866,505
"506",23,204,1640,465,-120.8625,35.3261823681993,506
"507",28,47,1626,462,-120.8875,35.442849034866,507
"508",26,74,1628,465,-120.8625,35.4261823681993,508
"509",14,21,1658,485,-120.695833333333,35.1761823681993,509
"510",21,21,1659,485,-120.695833333333,35.167849034866,510
"511",26,183,1629,466,-120.854166666667,35.417849034866,511
"512",24,296,1640,465,-120.8625,35.3261823681993,512
"513",17,28,1658,485,-120.695833333333,35.1761823681993,513
"514",29,573,1658,485,-120.695833333333,35.1761823681993,514
"515",21,21,1659,485,-120.695833333333,35.167849034866,515
"516",12,24,1659,486,-120.6875,35.167849034866,516
"517",22,12,1658,485,-120.695833333333,35.1761823681993,517
"518",26,552,1658,485,-120.695833333333,35.1761823681993,518
"519",16,318,1629,466,-120.854166666667,35.417849034866,519
"520",17,203,1631,466,-120.854166666667,35.4011823681993,520
"521",19,133,1659,486,-120.6875,35.167849034866,521
"522",22,41,1659,486,-120.6875,35.167849034866,522
"523",30,524,1640,465,-120.8625,35.3261823681993,523
"524",27,135,1659,486,-120.6875,35.167849034866,524
"525",21,21,1659,485,-120.695833333333,35.167849034866,525
"526",17,291,1640,465,-120.8625,35.3261823681993,526
"527",26,350,1658,485,-120.695833333333,35.1761823681993,527
"528",24,136,1640,465,-120.8625,35.3261823681993,528
"529",17,20,1625,461,-120.895833333333,35.4511823681993,529
"530",28,465,1631,466,-120.854166666667,35.4011823681993,530
"531",24,145,1640,465,-120.8625,35.3261823681993,531
"532",26,304,1658,485,-120.695833333333,35.1761823681993,532
"533",24,9,1625,461,-120.895833333333,35.4511823681993,533
"534",16,11,1658,485,-120.695833333333,35.1761823681993,534
"535",17,283,1659,486,-120.6875,35.167849034866,535
"536",13,113,1658,485,-120.695833333333,35.1761823681993,536
"537",16,9,1626,461,-120.895833333333,35.442849034866,537
"538",16,78,1658,485,-120.695833333333,35.1761823681993,538
"539",21,21,1659,485,-120.695833333333,35.167849034866,539
"540",10,233,1658,485,-120.695833333333,35.1761823681993,540
"541",21,50,1625,461,-120.895833333333,35.4511823681993,541
"542",22,42,1659,486,-120.6875,35.167849034866,542
"543",12,41,1659,486,-120.6875,35.167849034866,543
"544",15,53,1658,485,-120.695833333333,35.1761823681993,544
"545",13,7,1659,486,-120.6875,35.167849034866,545
"546",23,36,1658,485,-120.695833333333,35.1761823681993,546
"547",27,135,1659,486,-120.6875,35.167849034866,547
"548",25,211,1659,485,-120.695833333333,35.167849034866,548
"549",21,328,1659,486,-120.6875,35.167849034866,549
"550",23,14,1658,485,-120.695833333333,35.1761823681993,550
"551",13,15,1659,486,-120.6875,35.167849034866,551
"552",20,66,1658,485,-120.695833333333,35.1761823681993,552
"553",16,83,1658,485,-120.695833333333,35.1761823681993,553
"554",26,305,1659,486,-120.6875,35.167849034866,554
"555",26,135,1659,485,-120.695833333333,35.167849034866,555
"556",20,14,1628,465,-120.8625,35.4261823681993,556
"557",29,245,1629,466,-120.854166666667,35.417849034866,557
"558",27,86,1626,461,-120.895833333333,35.442849034866,558
"559",16,35,1625,461,-120.895833333333,35.4511823681993,559
"560",16,32,1659,486,-120.6875,35.167849034866,560
"561",25,109,1632,466,-120.854166666667,35.3928490348659,561
"562",32,45,1658,485,-120.695833333333,35.1761823681993,562
"563",22,8,1659,486,-120.6875,35.167849034866,563
"564",21,26,1658,485,-120.695833333333,35.1761823681993,564
"565",11,45,1659,485,-120.695833333333,35.167849034866,565
"566",10,305,1659,486,-120.6875,35.167849034866,566
"567",24,432,1658,485,-120.695833333333,35.1761823681993,567
"568",18,6,1659,486,-120.6875,35.167849034866,568
"569",28,83,1659,486,-120.6875,35.167849034866,569
"570",15,10,1611,439,-121.079166666667,35.567849034866,570
"571",23,157,1658,485,-120.695833333333,35.1761823681993,571
"572",23,7,1659,485,-120.695833333333,35.167849034866,572
"573",28,309,1629,466,-120.854166666667,35.417849034866,573
"574",12,281,1629,465,-120.8625,35.417849034866,574
"575",16,42,1658,485,-120.695833333333,35.1761823681993,575
"576",13,567,1658,485,-120.695833333333,35.1761823681993,576
"577",22,210,1659,486,-120.6875,35.167849034866,577
"578",28,54,1658,485,-120.695833333333,35.1761823681993,578
"579",18,80,1658,485,-120.695833333333,35.1761823681993,579
"580",28,53,1659,486,-120.6875,35.167849034866,580
"581",26,218,1658,485,-120.695833333333,35.1761823681993,581
"582",17,31,1659,486,-120.6875,35.167849034866,582
"583",20,14,1628,465,-120.8625,35.4261823681993,583
"584",26,165,1659,485,-120.695833333333,35.167849034866,584
"585",32,45,1658,485,-120.695833333333,35.1761823681993,585
"586",22,121,1659,486,-120.6875,35.167849034866,586
"587",19,10,1658,485,-120.695833333333,35.1761823681993,587
"588",20,53,1659,485,-120.695833333333,35.167849034866,588
"589",12,27,1658,485,-120.695833333333,35.1761823681993,589
"590",26,165,1659,485,-120.695833333333,35.167849034866,590
"591",22,166,1659,486,-120.6875,35.167849034866,591
"592",29,45,1659,485,-120.695833333333,35.167849034866,592
"593",13,111,1632,466,-120.854166666667,35.3928490348659,593
"594",24,59,1628,464,-120.870833333333,35.4261823681993,594
"595",23,33,1659,485,-120.695833333333,35.167849034866,595
"596",17,109,1658,485,-120.695833333333,35.1761823681993,596
"597",14,574,1659,486,-120.6875,35.167849034866,597
"598",22,46,1658,485,-120.695833333333,35.1761823681993,598
"599",27,60,1631,465,-120.8625,35.4011823681993,599
"600",21,328,1659,486,-120.6875,35.167849034866,600
"601",19,56,1659,486,-120.6875,35.167849034866,601
"602",25,236,1658,485,-120.695833333333,35.1761823681993,602
"603",23,140,1659,486,-120.6875,35.167849034866,603
"604",20,14,1628,465,-120.8625,35.4261823681993,604
"605",20,14,1628,465,-120.8625,35.4261823681993,605
"606",14,5,1659,486,-120.6875,35.167849034866,606
"607",13,114,1631,466,-120.854166666667,35.4011823681993,607
"608",19,5,1658,485,-120.695833333333,35.1761823681993,608
"609",23,368,1659,485,-120.695833333333,35.167849034866,609
"610",15,23,1659,486,-120.6875,35.167849034866,610
"611",30,19,1658,485,-120.695833333333,35.1761823681993,611
"612",19,13,1659,486,-120.6875,35.167849034866,612
"613",24,226,1659,486,-120.6875,35.167849034866,613
"614",24,36,1658,485,-120.695833333333,35.1761823681993,614
"615",26,63,1659,485,-120.695833333333,35.167849034866,615
"616",18,25,1629,466,-120.854166666667,35.417849034866,616
"617",12,6,1658,485,-120.695833333333,35.1761823681993,617
"618",18,46,1658,485,-120.695833333333,35.1761823681993,618
"619",23,257,1659,485,-120.695833333333,35.167849034866,619
"620",44,39,1612,439,-121.079166666667,35.5595157015326,620
"621",22,10,1658,485,-120.695833333333,35.1761823681993,621
"622",15,109,1659,486,-120.6875,35.167849034866,622
"623",28,49,1628,465,-120.8625,35.4261823681993,623
"624",17,37,1632,466,-120.854166666667,35.3928490348659,624
"625",19,13,1659,486,-120.6875,35.167849034866,625
"626",22,193,1659,486,-120.6875,35.167849034866,626
"627",22,10,1658,485,-120.695833333333,35.1761823681993,627
"628",28,50,1628,464,-120.870833333333,35.4261823681993,628
"629",20,17,1658,485,-120.695833333333,35.1761823681993,629
"630",25,58,1659,486,-120.6875,35.167849034866,630
"631",13,7,1659,486,-120.6875,35.167849034866,631
"632",16,539,1628,465,-120.8625,35.4261823681993,632
"633",30,32,1658,485,-120.695833333333,35.1761823681993,633
"634",24,10,1658,485,-120.695833333333,35.1761823681993,634
"635",24,30,1611,438,-121.0875,35.567849034866,635
"636",22,46,1658,485,-120.695833333333,35.1761823681993,636
"637",25,307,1658,485,-120.695833333333,35.1761823681993,637
"638",20,14,1628,465,-120.8625,35.4261823681993,638
"639",12,60,1659,486,-120.6875,35.167849034866,639
"640",14,231,1631,466,-120.854166666667,35.4011823681993,640
"641",24,181,1626,462,-120.8875,35.442849034866,641
"642",24,296,1640,465,-120.8625,35.3261823681993,642
"643",25,234,1658,485,-120.695833333333,35.1761823681993,643
"644",23,253,1659,485,-120.695833333333,35.167849034866,644
"645",22,66,1659,486,-120.6875,35.167849034866,645
"646",11,86,1659,486,-120.6875,35.167849034866,646
"647",19,73,1658,485,-120.695833333333,35.1761823681993,647
"648",21,57,1658,485,-120.695833333333,35.1761823681993,648
"649",23,53,1658,485,-120.695833333333,35.1761823681993,649
"650",18,55,1659,486,-120.6875,35.167849034866,650
"651",18,275,1658,485,-120.695833333333,35.1761823681993,651
"652",28,225,1629,466,-120.854166666667,35.417849034866,652
"653",16,9,1659,486,-120.6875,35.167849034866,653
"654",22,127,1626,462,-120.8875,35.442849034866,654
"655",24,117,1640,465,-120.8625,35.3261823681993,655
"656",26,15,1629,466,-120.854166666667,35.417849034866,656
"657",24,358,1628,465,-120.8625,35.4261823681993,657
"658",16,78,1658,485,-120.695833333333,35.1761823681993,658
"659",26,7,1632,465,-120.8625,35.3928490348659,659
"660",26,135,1659,485,-120.695833333333,35.167849034866,660
"661",23,14,1658,485,-120.695833333333,35.1761823681993,661
"662",21,21,1659,485,-120.695833333333,35.167849034866,662
"663",22,259,1658,485,-120.695833333333,35.1761823681993,663
"664",27,24,1658,485,-120.695833333333,35.1761823681993,664
"665",16,333,1658,485,-120.695833333333,35.1761823681993,665
"666",18,294,1658,485,-120.695833333333,35.1761823681993,666
"667",16,11,1628,464,-120.870833333333,35.4261823681993,667
"668",11,118,1659,486,-120.6875,35.167849034866,668
"669",26,14,1658,485,-120.695833333333,35.1761823681993,669
"670",18,103,1659,486,-120.6875,35.167849034866,670
"671",17,283,1659,486,-120.6875,35.167849034866,671
"672",23,227,1625,461,-120.895833333333,35.4511823681993,672
"673",22,168,1659,486,-120.6875,35.167849034866,673
"674",12,308,1640,465,-120.8625,35.3261823681993,674
"675",20,14,1628,465,-120.8625,35.4261823681993,675
"676",13,559,1658,485,-120.695833333333,35.1761823681993,676
"677",26,121,1658,485,-120.695833333333,35.1761823681993,677
"678",23,14,1658,485,-120.695833333333,35.1761823681993,678
"679",29,226,1631,466,-120.854166666667,35.4011823681993,679
"680",21,390,1659,486,-120.6875,35.167849034866,680
"681",30,65,1659,485,-120.695833333333,35.167849034866,681
"682",21,21,1659,485,-120.695833333333,35.167849034866,682
"683",17,36,1659,486,-120.6875,35.167849034866,683
"684",18,6,1658,485,-120.695833333333,35.1761823681993,684
"685",27,15,1658,485,-120.695833333333,35.1761823681993,685
"686",23,4,1659,486,-120.6875,35.167849034866,686
"687",21,21,1659,485,-120.695833333333,35.167849034866,687
"688",24,55,1612,439,-121.079166666667,35.5595157015326,688
"689",22,9,1659,486,-120.6875,35.167849034866,689
"690",27,275,1659,486,-120.6875,35.167849034866,690
"691",30,182,1659,486,-120.6875,35.167849034866,691
"692",12,42,1659,485,-120.695833333333,35.167849034866,692
"693",26,305,1659,486,-120.6875,35.167849034866,693
"694",26,15,1629,466,-120.854166666667,35.417849034866,694
"695",30,32,1658,485,-120.695833333333,35.1761823681993,695
"696",26,305,1659,486,-120.6875,35.167849034866,696
"697",17,48,1659,486,-120.6875,35.167849034866,697
"698",13,138,1640,465,-120.8625,35.3261823681993,698
"699",23,4,1659,486,-120.6875,35.167849034866,699
"700",25,51,1658,485,-120.695833333333,35.1761823681993,700
"701",25,272,1659,485,-120.695833333333,35.167849034866,701
"702",28,57,1659,486,-120.6875,35.167849034866,702
"703",12,489,1640,465,-120.8625,35.3261823681993,703
"704",23,360,1659,485,-120.695833333333,35.167849034866,704
"705",28,7,1658,485,-120.695833333333,35.1761823681993,705
"706",19,73,1658,485,-120.695833333333,35.1761823681993,706
"707",13,42,1659,486,-120.6875,35.167849034866,707
"708",26,15,1629,466,-120.854166666667,35.417849034866,708
"709",17,270,1659,486,-120.6875,35.167849034866,709
"710",28,60,1659,485,-120.695833333333,35.167849034866,710
"711",24,21,1632,465,-120.8625,35.3928490348659,711
"712",23,16,1659,485,-120.695833333333,35.167849034866,712
"713",14,10,1658,485,-120.695833333333,35.1761823681993,713
"714",27,110,1659,486,-120.6875,35.167849034866,714
"715",19,204,1632,466,-120.854166666667,35.3928490348659,715
"716",17,333,1640,465,-120.8625,35.3261823681993,716
"717",23,128,1659,485,-120.695833333333,35.167849034866,717
"718",18,12,1659,486,-120.6875,35.167849034866,718
"719",12,173,1659,486,-120.6875,35.167849034866,719
"720",18,122,1659,486,-120.6875,35.167849034866,720
"721",27,135,1659,486,-120.6875,35.167849034866,721
"722",17,38,1658,485,-120.695833333333,35.1761823681993,722
"723",27,35,1659,486,-120.6875,35.167849034866,723
"724",63,614,214,236,-122.770833333333,47.2095157015326,724
"725",16,443,1658,485,-120.695833333333,35.1761823681993,725
"726",14,5,1659,486,-120.6875,35.167849034866,726
"727",28,350,1611,439,-121.079166666667,35.567849034866,727
"728",23,56,1658,485,-120.695833333333,35.1761823681993,728
"729",18,46,1659,486,-120.6875,35.167849034866,729
"730",28,250,1629,466,-120.854166666667,35.417849034866,730
"731",26,15,1629,466,-120.854166666667,35.417849034866,731
"732",15,18,1658,485,-120.695833333333,35.1761823681993,732
"733",12,62,1659,486,-120.6875,35.167849034866,733
"734",17,19,1658,485,-120.695833333333,35.1761823681993,734
"735",22,106,1659,486,-120.6875,35.167849034866,735
"736",26,288,1658,485,-120.695833333333,35.1761823681993,736
"737",21,20,1626,462,-120.8875,35.442849034866,737
"738",30,23,1658,485,-120.695833333333,35.1761823681993,738
"739",26,15,1629,466,-120.854166666667,35.417849034866,739
"740",24,30,1611,438,-121.0875,35.567849034866,740
"741",19,18,1629,466,-120.854166666667,35.417849034866,741
"742",26,296,1658,485,-120.695833333333,35.1761823681993,742
"743",24,353,1626,462,-120.8875,35.442849034866,743
"744",17,291,1640,465,-120.8625,35.3261823681993,744
"745",28,104,1658,485,-120.695833333333,35.1761823681993,745
"746",16,265,1612,439,-121.079166666667,35.5595157015326,746
"747",16,22,1628,464,-120.870833333333,35.4261823681993,747
"748",20,14,1628,465,-120.8625,35.4261823681993,748
"749",17,283,1659,486,-120.6875,35.167849034866,749
"750",11,20,1658,485,-120.695833333333,35.1761823681993,750
"751",23,20,1658,485,-120.695833333333,35.1761823681993,751
"752",20,14,1628,465,-120.8625,35.4261823681993,752
"753",18,10,1628,465,-120.8625,35.4261823681993,753
"754",13,67,1659,485,-120.695833333333,35.167849034866,754
"755",28,207,1629,466,-120.854166666667,35.417849034866,755
"756",26,552,1658,485,-120.695833333333,35.1761823681993,756
"757",30,48,1659,486,-120.6875,35.167849034866,757
"758",16,78,1658,485,-120.695833333333,35.1761823681993,758
"759",22,74,1640,465,-120.8625,35.3261823681993,759
"760",24,160,1626,462,-120.8875,35.442849034866,760
"761",17,283,1659,486,-120.6875,35.167849034866,761
"762",20,11,1659,485,-120.695833333333,35.167849034866,762
"763",17,109,1658,485,-120.695833333333,35.1761823681993,763
"764",24,57,1659,485,-120.695833333333,35.167849034866,764
"765",23,39,1659,486,-120.6875,35.167849034866,765
"766",18,174,1658,485,-120.695833333333,35.1761823681993,766
"767",22,16,1658,485,-120.695833333333,35.1761823681993,767
"768",27,248,1640,465,-120.8625,35.3261823681993,768
"769",18,47,1658,485,-120.695833333333,35.1761823681993,769
"770",26,14,1629,466,-120.854166666667,35.417849034866,770
"771",30,13,1658,485,-120.695833333333,35.1761823681993,771
"772",27,48,1629,466,-120.854166666667,35.417849034866,772
"773",31,267,1612,439,-121.079166666667,35.5595157015326,773
"774",20,29,1658,485,-120.695833333333,35.1761823681993,774
"775",18,225,1658,485,-120.695833333333,35.1761823681993,775
"776",26,165,1659,485,-120.695833333333,35.167849034866,776
"777",19,270,1658,485,-120.695833333333,35.1761823681993,777
"778",16,73,1658,485,-120.695833333333,35.1761823681993,778
"779",17,77,1658,485,-120.695833333333,35.1761823681993,779
"780",18,21,1625,461,-120.895833333333,35.4511823681993,780
"781",20,14,1628,465,-120.8625,35.4261823681993,781
"782",26,10,1658,485,-120.695833333333,35.1761823681993,782
"783",12,271,1640,465,-120.8625,35.3261823681993,783
"784",28,104,1658,485,-120.695833333333,35.1761823681993,784
"785",17,24,1658,485,-120.695833333333,35.1761823681993,785
"786",19,5,1658,485,-120.695833333333,35.1761823681993,786
"787",29,97,1659,486,-120.6875,35.167849034866,787
"788",22,7,1658,485,-120.695833333333,35.1761823681993,788
"789",23,6,1658,485,-120.695833333333,35.1761823681993,789
"790",18,61,1658,485,-120.695833333333,35.1761823681993,790
"791",22,160,1659,486,-120.6875,35.167849034866,791
"792",27,103,1626,462,-120.8875,35.442849034866,792
"793",18,179,1659,486,-120.6875,35.167849034866,793
"794",30,182,1659,486,-120.6875,35.167849034866,794
"795",29,52,1629,466,-120.854166666667,35.417849034866,795
"796",21,21,1659,485,-120.695833333333,35.167849034866,796
"797",29,74,1658,485,-120.695833333333,35.1761823681993,797
"798",21,21,1659,485,-120.695833333333,35.167849034866,798
"799",25,234,1658,485,-120.695833333333,35.1761823681993,799
"800",23,56,1658,485,-120.695833333333,35.1761823681993,800
"801",26,15,1629,466,-120.854166666667,35.417849034866,801
"802",18,139,1658,485,-120.695833333333,35.1761823681993,802
"803",23,132,1658,485,-120.695833333333,35.1761823681993,803
"804",12,6,1658,485,-120.695833333333,35.1761823681993,804
"805",26,187,1658,485,-120.695833333333,35.1761823681993,805
"806",10,84,1659,485,-120.695833333333,35.167849034866,806
"807",15,8,1625,461,-120.895833333333,35.4511823681993,807
"808",23,169,1629,465,-120.8625,35.417849034866,808
"809",18,18,1658,485,-120.695833333333,35.1761823681993,809
"810",63,614,214,236,-122.770833333333,47.2095157015326,810
"811",15,10,1658,485,-120.695833333333,35.1761823681993,811
"812",24,122,1658,485,-120.695833333333,35.1761823681993,812
"813",21,29,1659,485,-120.695833333333,35.167849034866,813
"814",18,98,1659,486,-120.6875,35.167849034866,814
"815",16,6,1659,486,-120.6875,35.167849034866,815
"816",13,389,1640,465,-120.8625,35.3261823681993,816
"817",26,26,1658,485,-120.695833333333,35.1761823681993,817
"818",22,260,1658,485,-120.695833333333,35.1761823681993,818
"819",17,337,1658,485,-120.695833333333,35.1761823681993,819
"820",29,45,1659,485,-120.695833333333,35.167849034866,820
"821",29,45,1659,485,-120.695833333333,35.167849034866,821
"822",19,106,1659,486,-120.6875,35.167849034866,822
"823",20,14,1628,465,-120.8625,35.4261823681993,823
"824",16,135,1629,466,-120.854166666667,35.417849034866,824
"825",25,211,1659,485,-120.695833333333,35.167849034866,825
"826",26,15,1629,466,-120.854166666667,35.417849034866,826
"827",23,56,1658,485,-120.695833333333,35.1761823681993,827
"828",17,109,1658,485,-120.695833333333,35.1761823681993,828
"829",26,14,1628,465,-120.8625,35.4261823681993,829
"830",24,266,1640,465,-120.8625,35.3261823681993,830
"831",16,12,1658,485,-120.695833333333,35.1761823681993,831
"832",22,166,1659,486,-120.6875,35.167849034866,832
"833",15,225,1659,486,-120.6875,35.167849034866,833
"834",12,173,1659,486,-120.6875,35.167849034866,834
"835",25,49,1658,485,-120.695833333333,35.1761823681993,835
"836",26,174,1631,466,-120.854166666667,35.4011823681993,836
"837",26,135,1659,485,-120.695833333333,35.167849034866,837
"838",31,169,1640,465,-120.8625,35.3261823681993,838
"839",27,54,1659,486,-120.6875,35.167849034866,839
"840",24,37,1658,485,-120.695833333333,35.1761823681993,840
"841",20,14,1628,465,-120.8625,35.4261823681993,841
"842",26,289,1640,465,-120.8625,35.3261823681993,842
"843",22,371,1659,486,-120.6875,35.167849034866,843
"844",23,227,1625,461,-120.895833333333,35.4511823681993,844
"845",16,73,1658,485,-120.695833333333,35.1761823681993,845
"846",29,69,1658,485,-120.695833333333,35.1761823681993,846
"847",26,169,1659,486,-120.6875,35.167849034866,847
"848",22,170,1659,486,-120.6875,35.167849034866,848
"849",25,307,1658,485,-120.695833333333,35.1761823681993,849
"850",23,356,1658,485,-120.695833333333,35.1761823681993,850
"851",22,166,1659,486,-120.6875,35.167849034866,851
"852",29,47,1658,485,-120.695833333333,35.1761823681993,852
"853",24,32,1659,485,-120.695833333333,35.167849034866,853
"854",30,13,1658,485,-120.695833333333,35.1761823681993,854
"855",23,287,1659,486,-120.6875,35.167849034866,855
"856",27,8,1659,486,-120.6875,35.167849034866,856
"857",29,8,1659,486,-120.6875,35.167849034866,857
"858",16,83,1658,485,-120.695833333333,35.1761823681993,858
"859",28,51,1658,485,-120.695833333333,35.1761823681993,859
"860",23,157,1658,485,-120.695833333333,35.1761823681993,860
"861",22,108,1628,465,-120.8625,35.4261823681993,861
"862",22,160,1659,486,-120.6875,35.167849034866,862
"863",16,78,1658,485,-120.695833333333,35.1761823681993,863
"864",22,6,1658,485,-120.695833333333,35.1761823681993,864
"865",27,48,1659,486,-120.6875,35.167849034866,865
"866",19,85,1659,485,-120.695833333333,35.167849034866,866
"867",22,279,1659,485,-120.695833333333,35.167849034866,867
"868",24,315,1612,439,-121.079166666667,35.5595157015326,868
"869",20,14,1628,465,-120.8625,35.4261823681993,869
"870",16,11,1628,464,-120.870833333333,35.4261823681993,870
"871",27,7,1625,461,-120.895833333333,35.4511823681993,871
"872",26,7,1632,465,-120.8625,35.3928490348659,872
"873",13,5,1658,485,-120.695833333333,35.1761823681993,873
"874",23,38,1659,486,-120.6875,35.167849034866,874
"875",16,28,1659,486,-120.6875,35.167849034866,875
"876",27,27,1659,485,-120.695833333333,35.167849034866,876
"877",24,27,1659,486,-120.6875,35.167849034866,877
"878",30,13,1658,485,-120.695833333333,35.1761823681993,878
"879",26,308,1658,485,-120.695833333333,35.1761823681993,879
"880",23,14,1659,486,-120.6875,35.167849034866,880
"881",20,10,1659,486,-120.6875,35.167849034866,881
"882",26,169,1659,486,-120.6875,35.167849034866,882
"883",17,403,1658,485,-120.695833333333,35.1761823681993,883
"884",25,307,1658,485,-120.695833333333,35.1761823681993,884
"885",14,93,1626,462,-120.8875,35.442849034866,885
"886",23,5,1659,486,-120.6875,35.167849034866,886
"887",26,174,1631,466,-120.854166666667,35.4011823681993,887
"888",29,64,1659,486,-120.6875,35.167849034866,888
"889",14,33,1659,485,-120.695833333333,35.167849034866,889
"890",32,506,1640,465,-120.8625,35.3261823681993,890
"891",22,158,1659,486,-120.6875,35.167849034866,891
"892",18,225,1658,485,-120.695833333333,35.1761823681993,892
"893",22,124,1659,486,-120.6875,35.167849034866,893
"894",21,13,1659,486,-120.6875,35.167849034866,894
"895",14,80,1659,486,-120.6875,35.167849034866,895
"896",30,153,1632,465,-120.8625,35.3928490348659,896
"897",22,10,1629,465,-120.8625,35.417849034866,897
"898",30,102,1659,485,-120.695833333333,35.167849034866,898
"899",18,98,1659,486,-120.6875,35.167849034866,899
"900",27,91,1659,486,-120.6875,35.167849034866,900
"901",19,230,1659,486,-120.6875,35.167849034866,901
"902",29,8,1659,486,-120.6875,35.167849034866,902
"903",28,5,1626,462,-120.8875,35.442849034866,903
"904",25,72,1659,486,-120.6875,35.167849034866,904
"905",14,5,1659,486,-120.6875,35.167849034866,905
"906",30,80,1659,485,-120.695833333333,35.167849034866,906
"907",28,56,1658,485,-120.695833333333,35.1761823681993,907
"908",26,93,1658,485,-120.695833333333,35.1761823681993,908
"909",16,564,1659,486,-120.6875,35.167849034866,909
"910",13,33,1658,485,-120.695833333333,35.1761823681993,910
"911",22,259,1658,485,-120.695833333333,35.1761823681993,911
"912",13,314,1659,486,-120.6875,35.167849034866,912
"913",26,174,1629,466,-120.854166666667,35.417849034866,913
"914",30,571,1640,465,-120.8625,35.3261823681993,914
"915",14,14,1659,486,-120.6875,35.167849034866,915
"916",27,7,1625,461,-120.895833333333,35.4511823681993,916
"917",22,259,1658,485,-120.695833333333,35.1761823681993,917
"918",23,34,1625,461,-120.895833333333,35.4511823681993,918
"919",28,7,1658,485,-120.695833333333,35.1761823681993,919
"920",20,37,1659,485,-120.695833333333,35.167849034866,920
"921",21,21,1659,485,-120.695833333333,35.167849034866,921
"922",24,329,1612,439,-121.079166666667,35.5595157015326,922
"923",26,16,1626,462,-120.8875,35.442849034866,923
"924",16,560,1659,486,-120.6875,35.167849034866,924
"925",27,275,1659,486,-120.6875,35.167849034866,925
"926",17,28,1658,485,-120.695833333333,35.1761823681993,926
"927",20,14,1628,465,-120.8625,35.4261823681993,927
"928",23,233,1658,485,-120.695833333333,35.1761823681993,928
"929",18,225,1658,485,-120.695833333333,35.1761823681993,929
"930",25,272,1659,485,-120.695833333333,35.167849034866,930
"931",29,568,1658,485,-120.695833333333,35.1761823681993,931
"932",22,66,1659,486,-120.6875,35.167849034866,932
"933",22,206,1658,485,-120.695833333333,35.1761823681993,933
"934",17,291,1640,465,-120.8625,35.3261823681993,934
"935",24,606,1658,485,-120.695833333333,35.1761823681993,935
"936",13,7,1659,486,-120.6875,35.167849034866,936
"937",29,64,1659,486,-120.6875,35.167849034866,937
"938",17,283,1659,486,-120.6875,35.167849034866,938
"939",17,283,1659,486,-120.6875,35.167849034866,939
"940",13,93,1658,485,-120.695833333333,35.1761823681993,940
"941",29,47,1658,485,-120.695833333333,35.1761823681993,941
"942",18,36,1659,486,-120.6875,35.167849034866,942
"943",18,26,1658,485,-120.695833333333,35.1761823681993,943
"944",26,123,1626,461,-120.895833333333,35.442849034866,944
"945",22,12,1658,485,-120.695833333333,35.1761823681993,945
"946",26,187,1658,485,-120.695833333333,35.1761823681993,946
"947",30,6,1658,485,-120.695833333333,35.1761823681993,947
"948",25,18,1632,466,-120.854166666667,35.3928490348659,948
"949",24,117,1640,465,-120.8625,35.3261823681993,949
"950",26,184,1659,485,-120.695833333333,35.167849034866,950
"951",26,15,1629,466,-120.854166666667,35.417849034866,951
"952",24,266,1640,465,-120.8625,35.3261823681993,952
"953",23,36,1658,485,-120.695833333333,35.1761823681993,953
"954",20,39,1659,485,-120.695833333333,35.167849034866,954
"955",13,15,1659,486,-120.6875,35.167849034866,955
"956",26,135,1659,485,-120.695833333333,35.167849034866,956
"957",12,62,1659,486,-120.6875,35.167849034866,957
"958",22,10,1658,485,-120.695833333333,35.1761823681993,958
"959",12,42,1659,486,-120.6875,35.167849034866,959
"960",17,31,1659,486,-120.6875,35.167849034866,960
"961",15,53,1658,485,-120.695833333333,35.1761823681993,961
"962",27,33,1659,485,-120.695833333333,35.167849034866,962
"963",17,53,1659,485,-120.695833333333,35.167849034866,963
"964",22,127,1626,462,-120.8875,35.442849034866,964
"965",23,205,1658,485,-120.695833333333,35.1761823681993,965
"966",22,16,1658,485,-120.695833333333,35.1761823681993,966
"967",12,42,1659,486,-120.6875,35.167849034866,967
"968",19,16,1659,485,-120.695833333333,35.167849034866,968
"969",27,588,1628,465,-120.8625,35.4261823681993,969
"970",26,121,1658,485,-120.695833333333,35.1761823681993,970
"971",30,102,1659,485,-120.695833333333,35.167849034866,971
"972",17,528,1658,485,-120.695833333333,35.1761823681993,972
"973",28,301,1659,486,-120.6875,35.167849034866,973
"974",28,59,1625,461,-120.895833333333,35.4511823681993,974
"975",16,9,1626,461,-120.895833333333,35.442849034866,975
